id,HubbleType,isElliptical
215816,Sab-Scd,NotElliptical
216095,Sd-Irr,NotElliptical
216111,Sab-Scd,NotElliptical
216139,Sd-Irr,NotElliptical
216143,Sab-Scd,NotElliptical
216149,S0-Sa,NotElliptical
216155,Sab-Scd,NotElliptical
216156,E,Elliptical
216164,Sd-Irr,NotElliptical
216184,E,Elliptical
216205,Sd-Irr,NotElliptical
216220,Sd-Irr,NotElliptical
216259,LBS,LBS
216403,Sd-Irr,NotElliptical
216546,Sd-Irr,NotElliptical
216670,S0-Sa,NotElliptical
216672,LBS,LBS
216843,Sd-Irr,NotElliptical
217009,E,Elliptical
218681,Sd-Irr,NotElliptical
218711,LBS,LBS
218712,Sab-Scd,NotElliptical
218713,S0-Sa,NotElliptical
219673,Sd-Irr,NotElliptical
219714,Sd-Irr,NotElliptical
219718,Sd-Irr,NotElliptical
219726,Sd-Irr,NotElliptical
219975,LBS,NotElliptical
220016,Sd-Irr,NotElliptical
220084,Sd-Irr,NotElliptical
220112,E,Elliptical
220126,Sab-Scd,NotElliptical
220170,Sab-Scd,NotElliptical
220218,E,Elliptical
220268,Sd-Irr,NotElliptical
220275,Sab-Scd,NotElliptical
220300,Sd-Irr,NotElliptical
220302,Sd-Irr,NotElliptical
220308,Sd-Irr,NotElliptical
220319,Sd-Irr,NotElliptical
220320,Sd-Irr,NotElliptical
220328,S0-Sa,NotElliptical
220330,Sab-Scd,NotElliptical
220332,S0-Sa,NotElliptical
220355,Sd-Irr,NotElliptical
220371,Sab-Scd,NotElliptical
220372,S0-Sa,NotElliptical
220374,S0-Sa,NotElliptical
220375,Sab-Scd,NotElliptical
220380,Sab-Scd,NotElliptical
220383,Sd-Irr,NotElliptical
220436,LBS,NotElliptical
220439,Sab-Scd,NotElliptical
220442,E,Elliptical
220450,Sd-Irr,NotElliptical
220502,S0-Sa,NotElliptical
220515,LBS,NotElliptical
220582,LBS,LBS
220602,Sab-Scd,NotElliptical
220701,Sab-Scd,NotElliptical
220729,LBS,LBS
220748,Sd-Irr,NotElliptical
220750,Sd-Irr,NotElliptical
220751,Sd-Irr,NotElliptical
220839,Sab-Scd,NotElliptical
220848,Sd-Irr,NotElliptical
220951,Sab-Scd,NotElliptical
221050,Sab-Scd,NotElliptical
221194,Sab-Scd,NotElliptical
221336,Sd-Irr,NotElliptical
221369,Sab-Scd,LBS
221375,Sab-Scd,NotElliptical
221412,LBS,LBS
221432,Sd-Irr,NotElliptical
227043,Sab-Scd,NotElliptical
227050,Sd-Irr,NotElliptical
227066,LBS,LBS
227079,Sd-Irr,NotElliptical
227123,S0-Sa,NotElliptical
227134,Sd-Irr,NotElliptical
227167,Sd-Irr,NotElliptical
227168,Sd-Irr,NotElliptical
227176,Sab-Scd,NotElliptical
227210,Sd-Irr,NotElliptical
227230,Sab-Scd,NotElliptical
227233,S0-Sa,NotElliptical
227259,Sd-Irr,NotElliptical
227266,E,Elliptical
227289,Sab-Scd,NotElliptical
227290,LBS,NotElliptical
227316,Sd-Irr,LBS
227317,Sd-Irr,NotElliptical
227337,Sd-Irr,NotElliptical
227351,Sab-Scd,NotElliptical
227368,Sd-Irr,NotElliptical
227371,Sd-Irr,NotElliptical
227407,Sd-Irr,NotElliptical
227428,Sab-Scd,NotElliptical
227433,Sd-Irr,NotElliptical
227449,Sd-Irr,NotElliptical
227460,LBS,NotElliptical
227479,E,Elliptical
227516,S0-Sa,NotElliptical
227567,Sab-Scd,NotElliptical
227599,Sd-Irr,NotElliptical
227607,S0-Sa,NotElliptical
227611,S0-Sa,NotElliptical
227616,E,Elliptical
227617,E,Elliptical
227618,Sab-Scd,NotElliptical
227619,Sab-Scd,NotElliptical
227622,Sab-Scd,NotElliptical
227640,Sd-Irr,NotElliptical
227642,Sd-Irr,NotElliptical
227643,Sd-Irr,NotElliptical
227648,Sd-Irr,NotElliptical
227649,Sab-Scd,NotElliptical
227651,Sd-Irr,NotElliptical
227657,Sd-Irr,NotElliptical
227673,Sd-Irr,NotElliptical
227719,Sab-Scd,NotElliptical
227753,Sab-Scd,NotElliptical
227818,Sab-Scd,NotElliptical
227863,Sd-Irr,NotElliptical
227921,Sd-Irr,NotElliptical
227941,LBS,NotElliptical
227961,Sab-Scd,NotElliptical
227962,Sd-Irr,NotElliptical
227964,Sd-Irr,NotElliptical
227965,Sab-Scd,NotElliptical
227970,Sab-Scd,NotElliptical
228050,Sd-Irr,NotElliptical
228071,Sd-Irr,NotElliptical
228086,Sab-Scd,NotElliptical
228102,Sab-Scd,NotElliptical
228111,S0-Sa,NotElliptical
228124,Sd-Irr,NotElliptical
228217,Sd-Irr,NotElliptical
228219,S0-Sa,NotElliptical
228274,LBS,NotElliptical
228278,Sd-Irr,NotElliptical
228335,Sd-Irr,NotElliptical
228345,LBS,LBS
228380,Sab-Scd,NotElliptical
228405,LBS,NotElliptical
228428,Sab-Scd,NotElliptical
228432,Sab-Scd,NotElliptical
228566,Sab-Scd,NotElliptical
228570,Sab-Scd,NotElliptical
228573,Sd-Irr,NotElliptical
228575,LBS,NotElliptical
228608,Sab-Scd,NotElliptical
228767,LBS,LBS
228809,Sd-Irr,NotElliptical
228890,E,Elliptical
228992,Sd-Irr,NotElliptical
229097,Sab-Scd,NotElliptical
229112,Sd-Irr,NotElliptical
229126,Sd-Irr,NotElliptical
229127,Sd-Irr,NotElliptical
229160,Sab-Scd,NotElliptical
229162,Sab-Scd,NotElliptical
229163,S0-Sa,NotElliptical
229175,LBS,LBS
229177,Sd-Irr,NotElliptical
229183,Sd-Irr,NotElliptical
229202,LBS,NotElliptical
229220,E,Elliptical
229234,Sd-Irr,NotElliptical
229262,Sd-Irr,NotElliptical
229263,LBS,NotElliptical
229292,Sd-Irr,NotElliptical
229294,Sd-Irr,NotElliptical
229313,LBS,NotElliptical
229357,Sd-Irr,NotElliptical
229369,Sd-Irr,NotElliptical
229428,LBS,NotElliptical
229461,Sd-Irr,NotElliptical
229499,Sd-Irr,NotElliptical
229513,Sd-Irr,NotElliptical
230147,Sd-Irr,NotElliptical
230174,Sd-Irr,NotElliptical
230364,Sd-Irr,NotElliptical
230421,E,Elliptical
230489,Sd-Irr,NotElliptical
230560,Sab-Scd,NotElliptical
230567,E,Elliptical
230628,Sd-Irr,NotElliptical
230634,S0-Sa,NotElliptical
230670,Sd-Irr,NotElliptical
230683,E,Elliptical
230714,Sab-Scd,NotElliptical
230718,S0-Sa,NotElliptical
230719,S0-Sa,NotElliptical
230776,E,Elliptical
230777,E,Elliptical
230786,E,Elliptical
230787,E,Elliptical
230789,E,Elliptical
230793,S0-Sa,NotElliptical
230796,E,Elliptical
230797,E,Elliptical
230829,Sab-Scd,NotElliptical
230836,S0-Sa,NotElliptical
230837,S0-Sa,NotElliptical
230901,Sab-Scd,NotElliptical
231024,Sab-Scd,NotElliptical
231570,Sd-Irr,NotElliptical
231573,Sab-Scd,NotElliptical
231650,Sd-Irr,NotElliptical
231670,Sd-Irr,NotElliptical
237574,LBS,LBS
237577,Sab-Scd,NotElliptical
237591,S0-Sa,NotElliptical
237628,Sab-Scd,NotElliptical
237656,S0-Sa,NotElliptical
237661,Sd-Irr,NotElliptical
237839,Sd-Irr,NotElliptical
237990,Sd-Irr,NotElliptical
238072,Sd-Irr,NotElliptical
238080,Sd-Irr,NotElliptical
238085,Sd-Irr,NotElliptical
238090,Sd-Irr,NotElliptical
238092,Sd-Irr,NotElliptical
238094,Sd-Irr,NotElliptical
238115,Sd-Irr,NotElliptical
238118,E,Elliptical
238119,E,Elliptical
238121,Sd-Irr,NotElliptical
238122,Sd-Irr,NotElliptical
238125,Sd-Irr,NotElliptical
238131,Sd-Irr,NotElliptical
238159,Sab-Scd,NotElliptical
238164,Sd-Irr,NotElliptical
238185,Sd-Irr,NotElliptical
238187,Sd-Irr,NotElliptical
238198,E,Elliptical
238203,S0-Sa,NotElliptical
238204,S0-Sa,NotElliptical
238205,E,Elliptical
238208,Sab-Scd,NotElliptical
238212,E,Elliptical
238214,E,Elliptical
238216,Sab-Scd,NotElliptical
238217,E,Elliptical
238218,E,Elliptical
238219,E,Elliptical
238221,Sab-Scd,NotElliptical
238226,Sab-Scd,NotElliptical
238238,LBS,LBS
238240,Sd-Irr,NotElliptical
238242,Sd-Irr,NotElliptical
238252,Sd-Irr,NotElliptical
238278,E,Elliptical
238304,LBS,NotElliptical
238308,Sd-Irr,NotElliptical
238316,E,Elliptical
238325,E,Elliptical
238326,LBS,NotElliptical
238328,Sab-Scd,NotElliptical
238351,Sab-Scd,NotElliptical
238358,S0-Sa,NotElliptical
238359,LBS,NotElliptical
238360,Sab-Scd,NotElliptical
238365,Sab-Scd,NotElliptical
238367,Sd-Irr,NotElliptical
238368,Sab-Scd,NotElliptical
238369,Sab-Scd,NotElliptical
238377,Sd-Irr,NotElliptical
238381,Sd-Irr,NotElliptical
238392,Sab-Scd,NotElliptical
238393,Sab-Scd,NotElliptical
238398,E,Elliptical
238399,Sd-Irr,NotElliptical
238400,Sab-Scd,NotElliptical
238402,Sd-Irr,NotElliptical
238405,LBS,NotElliptical
238409,E,Elliptical
238411,E,Elliptical
238412,S0-Sa,NotElliptical
238413,Sd-Irr,NotElliptical
238443,Sd-Irr,NotElliptical
238445,S0-Sa,NotElliptical
238453,E,Elliptical
238456,Sd-Irr,NotElliptical
238460,LBS,LBS
238480,Sd-Irr,NotElliptical
238482,Sd-Irr,NotElliptical
238486,Sd-Irr,NotElliptical
238496,Sab-Scd,NotElliptical
238500,E,Elliptical
238510,E,Elliptical
238522,Sd-Irr,NotElliptical
238525,Sd-Irr,NotElliptical
238566,LBS,LBS
238717,Sd-Irr,LBS
238795,Sd-Irr,NotElliptical
238803,LBS,LBS
238862,Sd-Irr,NotElliptical
238922,E,Elliptical
238982,Sd-Irr,NotElliptical
238986,Sd-Irr,NotElliptical
239001,Sd-Irr,NotElliptical
239022,LBS,NotElliptical
239055,LBS,NotElliptical
239072,Sd-Irr,LBS
239073,Sd-Irr,NotElliptical
239131,LBS,LBS
239134,Sd-Irr,NotElliptical
239137,Sd-Irr,NotElliptical
239157,LBS,LBS
239172,Sd-Irr,NotElliptical
239184,Sab-Scd,NotElliptical
239186,Sd-Irr,NotElliptical
239199,Sd-Irr,NotElliptical
239212,LBS,NotElliptical
239218,Sab-Scd,NotElliptical
239237,LBS,NotElliptical
239239,Sd-Irr,NotElliptical
239255,Sd-Irr,NotElliptical
239260,Sd-Irr,NotElliptical
239276,Sd-Irr,NotElliptical
239291,Sd-Irr,NotElliptical
239292,E,Elliptical
239347,Sd-Irr,NotElliptical
239361,Sd-Irr,NotElliptical
239376,Sab-Scd,NotElliptical
239414,LBS,NotElliptical
239415,Sab-Scd,NotElliptical
239424,Sd-Irr,NotElliptical
239447,Sd-Irr,NotElliptical
239478,Sd-Irr,NotElliptical
239490,Sd-Irr,NotElliptical
239682,Sd-Irr,NotElliptical
239696,Sd-Irr,NotElliptical
239719,Sab-Scd,NotElliptical
239720,Sab-Scd,NotElliptical
239857,Sd-Irr,NotElliptical
239941,Sd-Irr,NotElliptical
240018,LBS,LBS
240051,LBS,LBS
240108,S0-Sa,NotElliptical
240114,Sd-Irr,NotElliptical
240154,LBS,NotElliptical
240202,Sab-Scd,NotElliptical
240205,Sd-Irr,NotElliptical
240263,Sd-Irr,NotElliptical
240271,Sd-Irr,NotElliptical
240352,Sab-Scd,NotElliptical
240432,S0-Sa,NotElliptical
240441,Sd-Irr,NotElliptical
240453,Sab-Scd,NotElliptical
240490,Sd-Irr,NotElliptical
240580,Sd-Irr,NotElliptical
249482,Sab-Scd,LBS
249488,Sab-Scd,NotElliptical
249822,Sd-Irr,NotElliptical
249878,Sd-Irr,NotElliptical
249879,LBS,LBS
249881,Sd-Irr,NotElliptical
249902,Sd-Irr,NotElliptical
249915,E,Elliptical
249973,Sd-Irr,NotElliptical
250025,Sd-Irr,NotElliptical
250038,Sab-Scd,NotElliptical
250046,E,Elliptical
250076,Sd-Irr,NotElliptical
250121,S0-Sa,NotElliptical
250131,LBS,LBS
250134,Sab-Scd,NotElliptical
250171,Sab-Scd,NotElliptical
250172,Sd-Irr,NotElliptical
250179,E,Elliptical
250181,E,LBS
250182,S0-Sa,NotElliptical
250183,E,Elliptical
250184,E,Elliptical
250186,E,Elliptical
250190,LBS,LBS
250192,S0-Sa,NotElliptical
250207,Sd-Irr,NotElliptical
250219,LBS,NotElliptical
250226,E,Elliptical
250229,S0-Sa,NotElliptical
250232,S0-Sa,NotElliptical
250233,Sab-Scd,NotElliptical
250235,S0-Sa,NotElliptical
250237,E,Elliptical
250239,E,Elliptical
250241,E,Elliptical
250243,E,Elliptical
250245,E,Elliptical
250246,E,Elliptical
250247,E,Elliptical
250248,E,Elliptical
250250,E,Elliptical
250252,E,Elliptical
250256,E,Elliptical
250257,E,Elliptical
250258,E,Elliptical
250261,S0-Sa,NotElliptical
250268,E,Elliptical
250269,E,Elliptical
250271,Sd-Irr,NotElliptical
250272,S0-Sa,NotElliptical
250273,E,Elliptical
250275,S0-Sa,NotElliptical
250276,E,Elliptical
250278,E,Elliptical
250280,Sd-Irr,NotElliptical
250292,E,Elliptical
250300,Sab-Scd,NotElliptical
250301,Sd-Irr,NotElliptical
250306,Sd-Irr,NotElliptical
250325,E,Elliptical
250326,Sd-Irr,NotElliptical
250331,E,Elliptical
250332,S0-Sa,NotElliptical
250333,Sd-Irr,LBS
250357,Sab-Scd,NotElliptical
250367,Sab-Scd,NotElliptical
250368,LBS,NotElliptical
250371,Sd-Irr,NotElliptical
250378,E,Elliptical
250396,E,Elliptical
250407,Sd-Irr,NotElliptical
250408,S0-Sa,NotElliptical
250422,LBS,NotElliptical
250440,Sd-Irr,NotElliptical
250441,Sd-Irr,NotElliptical
250442,Sd-Irr,NotElliptical
250445,Sd-Irr,NotElliptical
250448,Sd-Irr,NotElliptical
250464,E,Elliptical
250465,S0-Sa,NotElliptical
250470,S0-Sa,NotElliptical
250471,E,Elliptical
250501,Sd-Irr,NotElliptical
250503,Sd-Irr,NotElliptical
250538,Sd-Irr,LBS
250639,Sd-Irr,NotElliptical
250649,Sd-Irr,NotElliptical
250690,Sd-Irr,NotElliptical
250784,Sd-Irr,NotElliptical
250797,LBS,LBS
250833,S0-Sa,NotElliptical
250881,Sd-Irr,NotElliptical
250933,Sd-Irr,NotElliptical
250959,LBS,LBS
251110,Sab-Scd,NotElliptical
251125,Sd-Irr,NotElliptical
251137,Sd-Irr,NotElliptical
251212,LBS,NotElliptical
251218,Sd-Irr,NotElliptical
251233,Sd-Irr,NotElliptical
251247,Sd-Irr,NotElliptical
251297,Sab-Scd,NotElliptical
251367,Sd-Irr,NotElliptical
251391,Sd-Irr,NotElliptical
251401,Sd-Irr,NotElliptical
251455,Sd-Irr,NotElliptical
251469,Sd-Irr,NotElliptical
251502,Sd-Irr,NotElliptical
251504,Sd-Irr,NotElliptical
251607,Sd-Irr,NotElliptical
251645,Sd-Irr,NotElliptical
251658,LBS,LBS
251893,Sd-Irr,NotElliptical
251898,Sd-Irr,NotElliptical
251905,Sd-Irr,NotElliptical
251926,Sd-Irr,NotElliptical
251969,Sd-Irr,NotElliptical
252005,S0-Sa,NotElliptical
252008,Sd-Irr,NotElliptical
252012,Sd-Irr,NotElliptical
252015,Sd-Irr,NotElliptical
252017,E,Elliptical
252030,Sd-Irr,NotElliptical
252033,Sd-Irr,NotElliptical
252051,Sab-Scd,NotElliptical
252057,E,Elliptical
252059,LBS,NotElliptical
252074,Sd-Irr,NotElliptical
252078,Sd-Irr,NotElliptical
252080,Sd-Irr,NotElliptical
252091,Sd-Irr,NotElliptical
252099,Sd-Irr,NotElliptical
252128,Sd-Irr,NotElliptical
252206,Sd-Irr,NotElliptical
252214,Sd-Irr,NotElliptical
252285,S0-Sa,NotElliptical
260804,LBS,LBS
261011,Sab-Scd,NotElliptical
261028,Sd-Irr,NotElliptical
261031,Sab-Scd,NotElliptical
261050,Sd-Irr,NotElliptical
261074,Sab-Scd,LBS
261115,Sab-Scd,NotElliptical
261183,S0-Sa,NotElliptical
261226,LBS,LBS
261320,Sab-Scd,NotElliptical
261321,Sd-Irr,LBS
261374,Sab-Scd,NotElliptical
261375,S0-Sa,NotElliptical
261401,Sd-Irr,NotElliptical
261407,Sab-Scd,NotElliptical
261413,E,Elliptical
261414,LBS,LBS
261416,LBS,LBS
261450,Sab-Scd,NotElliptical
261454,LBS,LBS
261477,E,Elliptical
261480,E,Elliptical
261498,Sd-Irr,NotElliptical
261516,Sd-Irr,NotElliptical
261519,S0-Sa,NotElliptical
261521,E,Elliptical
261522,E,Elliptical
261575,E,Elliptical
261576,Sab-Scd,NotElliptical
261596,LBS,LBS
261671,E,LBS
261686,Sd-Irr,NotElliptical
261718,E,Elliptical
261719,S0-Sa,NotElliptical
261720,E,Elliptical
261721,E,LBS
261738,Sd-Irr,NotElliptical
261748,Sd-Irr,NotElliptical
261785,Sd-Irr,NotElliptical
261797,LBS,LBS
261824,Sd-Irr,NotElliptical
261876,S0-Sa,NotElliptical
261958,Sd-Irr,NotElliptical
261979,Sd-Irr,LBS
261998,Sd-Irr,NotElliptical
262044,E,LBS
262078,Sd-Irr,NotElliptical
262093,Sab-Scd,NotElliptical
262108,Sd-Irr,NotElliptical
262110,Sd-Irr,NotElliptical
262130,Sd-Irr,NotElliptical
262145,LBS,LBS
262256,S0-Sa,NotElliptical
262257,LBS,LBS
262258,Sd-Irr,NotElliptical
262266,Sab-Scd,LBS
262267,Sd-Irr,LBS
262285,LBS,LBS
262292,Sab-Scd,NotElliptical
262363,LBS,LBS
262371,Sd-Irr,NotElliptical
262393,Sab-Scd,NotElliptical
262408,Sd-Irr,NotElliptical
262424,S0-Sa,NotElliptical
262589,Sab-Scd,LBS
262627,Sab-Scd,NotElliptical
262660,LBS,LBS
262777,Sd-Irr,LBS
262798,Sd-Irr,LBS
262821,Sd-Irr,LBS
262856,S0-Sa,NotElliptical
262858,Sd-Irr,LBS
262890,LBS,LBS
262967,Sd-Irr,NotElliptical
262979,S0-Sa,NotElliptical
262992,Sd-Irr,LBS
263044,S0-Sa,NotElliptical
263085,Sd-Irr,NotElliptical
263113,Sd-Irr,NotElliptical
263161,Sd-Irr,NotElliptical
263180,Sd-Irr,NotElliptical
263182,Sd-Irr,NotElliptical
263188,Sd-Irr,NotElliptical
265075,S0-Sa,NotElliptical
265200,Sab-Scd,NotElliptical
265254,Sd-Irr,NotElliptical
265288,Sd-Irr,NotElliptical
265307,Sd-Irr,NotElliptical
265317,Sab-Scd,NotElliptical
265333,Sd-Irr,NotElliptical
265359,LBS,LBS
265378,Sd-Irr,NotElliptical
265411,S0-Sa,NotElliptical
265416,Sd-Irr,NotElliptical
265417,Sd-Irr,NotElliptical
265427,E,Elliptical
265428,E,Elliptical
265434,S0-Sa,NotElliptical
265438,Sab-Scd,NotElliptical
265464,Sd-Irr,NotElliptical
265471,Sd-Irr,NotElliptical
265514,Sd-Irr,NotElliptical
265532,E,Elliptical
265549,Sd-Irr,NotElliptical
265561,Sd-Irr,NotElliptical
265563,Sd-Irr,NotElliptical
265570,Sd-Irr,NotElliptical
265582,Sab-Scd,LBS
265598,Sd-Irr,LBS
265656,Sd-Irr,NotElliptical
265724,Sd-Irr,NotElliptical
265749,Sab-Scd,NotElliptical
265780,Sab-Scd,NotElliptical
265868,Sab-Scd,NotElliptical
265903,Sd-Irr,NotElliptical
265910,Sd-Irr,NotElliptical
265911,S0-Sa,NotElliptical
265932,S0-Sa,NotElliptical
265940,S0-Sa,NotElliptical
265941,E,Elliptical
265945,S0-Sa,NotElliptical
265948,E,LBS
265965,Sd-Irr,NotElliptical
265966,Sd-Irr,NotElliptical
265977,E,Elliptical
265981,Sab-Scd,NotElliptical
265983,Sab-Scd,NotElliptical
265985,S0-Sa,NotElliptical
265986,Sab-Scd,NotElliptical
266003,Sd-Irr,NotElliptical
266016,Sd-Irr,NotElliptical
266025,Sd-Irr,NotElliptical
266030,Sab-Scd,NotElliptical
266031,S0-Sa,NotElliptical
266035,S0-Sa,NotElliptical
266037,Sab-Scd,NotElliptical
266055,Sd-Irr,NotElliptical
266057,Sd-Irr,NotElliptical
266062,Sd-Irr,NotElliptical
266089,Sd-Irr,NotElliptical
266099,Sab-Scd,NotElliptical
266158,E,Elliptical
266169,LBS,LBS
266171,Sd-Irr,NotElliptical
266179,Sd-Irr,NotElliptical
266188,Sd-Irr,NotElliptical
266189,Sd-Irr,NotElliptical
266198,Sd-Irr,NotElliptical
266199,Sd-Irr,NotElliptical
266219,Sd-Irr,NotElliptical
266266,LBS,LBS
266277,Sd-Irr,NotElliptical
266293,LBS,LBS
266409,Sd-Irr,NotElliptical
266413,Sd-Irr,NotElliptical
266418,Sab-Scd,NotElliptical
266426,E,Elliptical
266534,Sab-Scd,NotElliptical
266599,Sd-Irr,NotElliptical
266608,Sab-Scd,NotElliptical
266611,Sab-Scd,NotElliptical
266624,Sd-Irr,NotElliptical
266625,Sd-Irr,NotElliptical
266632,LBS,LBS
266652,Sab-Scd,NotElliptical
266659,E,Elliptical
266660,E,Elliptical
266662,S0-Sa,NotElliptical
266673,Sd-Irr,NotElliptical
266675,Sd-Irr,NotElliptical
266676,Sd-Irr,NotElliptical
266678,Sd-Irr,NotElliptical
266683,S0-Sa,LBS
266685,Sab-Scd,NotElliptical
266699,Sd-Irr,NotElliptical
266700,Sd-Irr,NotElliptical
266705,Sd-Irr,NotElliptical
266728,Sd-Irr,NotElliptical
266743,S0-Sa,NotElliptical
266767,Sd-Irr,NotElliptical
266774,Sd-Irr,NotElliptical
266789,E,LBS
266860,Sd-Irr,NotElliptical
266867,Sd-Irr,NotElliptical
266876,Sab-Scd,NotElliptical
266891,LBS,NotElliptical
266898,Sd-Irr,NotElliptical
266906,E,Elliptical
266937,Sd-Irr,NotElliptical
267014,E,Elliptical
267086,Sab-Scd,NotElliptical
267099,Sd-Irr,NotElliptical
267130,LBS,LBS
267199,S0-Sa,NotElliptical
267209,Sd-Irr,NotElliptical
267245,Sd-Irr,NotElliptical
267486,Sd-Irr,NotElliptical
267489,S0-Sa,NotElliptical
267507,Sd-Irr,NotElliptical
267514,Sd-Irr,LBS
267518,E,Elliptical
267525,Sab-Scd,NotElliptical
267535,Sd-Irr,NotElliptical
267546,E,LBS
271469,Sd-Irr,NotElliptical
271514,Sd-Irr,NotElliptical
271562,Sab-Scd,NotElliptical
271610,E,Elliptical
271699,Sab-Scd,NotElliptical
271940,Sd-Irr,NotElliptical
271948,E,Elliptical
272237,Sd-Irr,NotElliptical
272328,Sd-Irr,NotElliptical
272424,Sd-Irr,NotElliptical
272488,E,Elliptical
272543,Sab-Scd,NotElliptical
272571,Sd-Irr,NotElliptical
272667,Sab-Scd,NotElliptical
272709,LBS,NotElliptical
272729,Sd-Irr,NotElliptical
272748,LBS,LBS
272790,Sd-Irr,NotElliptical
272880,Sab-Scd,NotElliptical
272965,Sd-Irr,NotElliptical
272990,E,Elliptical
272996,Sd-Irr,NotElliptical
273038,Sab-Scd,NotElliptical
273068,Sd-Irr,NotElliptical
273070,Sd-Irr,NotElliptical
273092,Sab-Scd,NotElliptical
273099,Sd-Irr,NotElliptical
273130,Sd-Irr,NotElliptical
273178,Sd-Irr,NotElliptical
273242,Sd-Irr,NotElliptical
273256,Sd-Irr,NotElliptical
273296,Sab-Scd,NotElliptical
273309,Sab-Scd,NotElliptical
273328,Sd-Irr,NotElliptical
273341,Sab-Scd,NotElliptical
273343,LBS,NotElliptical
273391,Sd-Irr,NotElliptical
273412,LBS,NotElliptical
273494,LBS,LBS
273509,Sd-Irr,NotElliptical
273514,LBS,NotElliptical
273547,Sab-Scd,NotElliptical
273577,Sd-Irr,NotElliptical
273653,Sd-Irr,NotElliptical
273750,Sd-Irr,NotElliptical
273798,LBS,NotElliptical
273951,Sd-Irr,NotElliptical
273952,Sab-Scd,NotElliptical
273956,Sab-Scd,NotElliptical
273957,LBS,NotElliptical
278045,Sd-Irr,NotElliptical
278074,Sd-Irr,NotElliptical
278110,Sd-Irr,NotElliptical
278134,Sd-Irr,NotElliptical
278168,Sd-Irr,NotElliptical
278169,Sd-Irr,NotElliptical
278260,Sd-Irr,NotElliptical
278293,Sd-Irr,NotElliptical
278348,LBS,NotElliptical
278513,LBS,NotElliptical
278554,Sd-Irr,NotElliptical
278643,Sd-Irr,NotElliptical
278645,Sd-Irr,NotElliptical
278684,LBS,LBS
278702,LBS,NotElliptical
278703,Sd-Irr,NotElliptical
278725,E,Elliptical
278735,Sd-Irr,NotElliptical
278741,Sd-Irr,NotElliptical
278771,LBS,NotElliptical
278773,E,Elliptical
278787,Sd-Irr,NotElliptical
278804,E,Elliptical
278812,Sab-Scd,NotElliptical
278843,Sab-Scd,NotElliptical
278846,Sab-Scd,NotElliptical
278855,Sd-Irr,NotElliptical
278878,Sab-Scd,NotElliptical
278909,Sd-Irr,NotElliptical
278918,Sd-Irr,NotElliptical
279126,Sab-Scd,NotElliptical
279128,Sd-Irr,NotElliptical
279148,S0-Sa,NotElliptical
279160,Sd-Irr,NotElliptical
279161,Sd-Irr,NotElliptical
279180,LBS,NotElliptical
279261,Sab-Scd,NotElliptical
279578,Sab-Scd,NotElliptical
279588,Sd-Irr,NotElliptical
279758,Sab-Scd,NotElliptical
279759,Sd-Irr,NotElliptical
279818,Sab-Scd,NotElliptical
279891,Sd-Irr,NotElliptical
279905,E,Elliptical
279908,S0-Sa,NotElliptical
279917,Sab-Scd,NotElliptical
279932,E,Elliptical
279943,LBS,NotElliptical
287595,LBS,LBS
287776,Sd-Irr,NotElliptical
287824,S0-Sa,NotElliptical
287827,S0-Sa,NotElliptical
287852,Sd-Irr,NotElliptical
288146,Sd-Irr,NotElliptical
288424,Sd-Irr,NotElliptical
288457,Sab-Scd,NotElliptical
288461,Sab-Scd,NotElliptical
288756,E,LBS
288803,E,Elliptical
288891,LBS,NotElliptical
288903,Sab-Scd,NotElliptical
288904,S0-Sa,NotElliptical
288932,Sd-Irr,NotElliptical
288939,Sd-Irr,NotElliptical
288974,Sd-Irr,NotElliptical
288982,S0-Sa,NotElliptical
288999,S0-Sa,NotElliptical
289095,S0-Sa,NotElliptical
289096,E,Elliptical
289097,S0-Sa,NotElliptical
289107,Sab-Scd,NotElliptical
289109,S0-Sa,NotElliptical
289116,Sab-Scd,NotElliptical
289151,Sd-Irr,NotElliptical
289168,E,Elliptical
289185,Sd-Irr,NotElliptical
289198,S0-Sa,NotElliptical
289200,LBS,NotElliptical
289217,Sd-Irr,NotElliptical
289221,Sd-Irr,NotElliptical
289279,Sd-Irr,NotElliptical
289311,Sd-Irr,NotElliptical
289391,LBS,LBS
289429,S0-Sa,NotElliptical
289463,Sd-Irr,NotElliptical
289543,Sd-Irr,NotElliptical
289549,Sd-Irr,NotElliptical
289626,Sab-Scd,NotElliptical
289724,LBS,LBS
290052,Sd-Irr,NotElliptical
290071,Sab-Scd,NotElliptical
290112,LBS,LBS
290285,Sd-Irr,NotElliptical
290396,Sd-Irr,NotElliptical
290423,Sd-Irr,NotElliptical
296352,Sd-Irr,NotElliptical
296380,Sd-Irr,NotElliptical
296438,LBS,NotElliptical
296452,LBS,NotElliptical
296458,Sd-Irr,NotElliptical
296519,LBS,NotElliptical
296572,Sd-Irr,NotElliptical
296583,LBS,LBS
296636,E,Elliptical
296637,LBS,NotElliptical
296638,S0-Sa,NotElliptical
296639,S0-Sa,NotElliptical
296660,LBS,NotElliptical
296668,Sd-Irr,NotElliptical
296685,Sab-Scd,NotElliptical
296710,Sd-Irr,NotElliptical
296713,Sd-Irr,NotElliptical
296725,Sab-Scd,NotElliptical
296728,LBS,LBS
296742,LBS,LBS
296747,Sab-Scd,NotElliptical
296753,E,Elliptical
296788,Sd-Irr,NotElliptical
296798,LBS,NotElliptical
